key,press_time,release_time,dwell_time,flight_time
s,0.0,211.27,211.27,0.0
e,384.92,590.18,205.25,173.65
c,764.59,1002.82,238.22,174.41
u,1162.21,1399.77,237.55,159.4
r,1600.11,1739.21,139.1,200.34
e,1904.17,2063.07,158.89,164.96
p,2204.49,2479.25,274.77,141.42
a,2712.8,2816.12,103.32,233.55
s,2965.36,3128.5,163.14,149.24
s,3328.68,3368.68,40.0,200.18
w,3579.91,3812.06,232.15,211.23
o,3981.46,4173.27,191.81,169.4
r,4337.22,4487.41,150.19,163.95
d,4659.13,4761.17,102.05,171.72
1,4982.98,5203.86,220.88,221.81
2,5424.88,5639.5,214.62,221.03
3,5819.49,6070.96,251.47,179.99
