key,press_time,release_time,dwell_time,flight_time
s,0.0,74.13,74.13,0.0
e,218.53,330.44,111.91,144.4
c,434.88,588.68,153.81,104.43
u,689.34,789.99,100.64,100.66
r,960.17,1075.32,115.15,170.18
e,1193.72,1272.37,78.65,118.41
p,1392.55,1492.88,100.33,120.17
a,1713.69,1833.03,119.33,220.81
s,1961.42,2057.32,95.91,128.39
s,2168.89,2279.41,110.52,111.57
w,2359.38,2464.19,104.81,79.97
o,2636.92,2762.32,125.39,172.73
r,2876.74,2990.45,113.71,114.43
d,3110.62,3190.15,79.53,120.17
1,3268.11,3380.69,112.58,77.96
2,3511.17,3656.62,145.45,130.48
3,3807.94,3958.64,150.7,151.32
