key,press_time,release_time,dwell_time,flight_time
s,0.0,86.91,86.91,0.0
e,232.93,354.06,121.13,146.02
c,458.74,583.77,125.03,104.68
u,694.23,773.41,79.19,110.45
r,922.99,1047.92,124.94,149.57
e,1146.35,1239.88,93.53,98.43
p,1350.62,1482.04,131.42,110.74
a,1607.0,1726.87,119.87,124.96
s,1872.85,1963.52,90.66,145.99
s,2083.94,2171.1,87.15,120.42
w,2242.76,2385.12,142.36,71.66
o,2491.17,2621.89,130.72,106.05
r,2789.81,2925.09,135.27,167.93
d,3018.18,3121.14,102.96,93.09
1,3256.45,3386.47,130.02,135.31
2,3528.47,3658.04,129.57,142.0
3,3788.89,3933.9,145.01,130.85
