key,press_time,release_time,dwell_time,flight_time
s,0.0,78.95,78.95,0.0
e,151.64,232.07,80.43,72.69
c,289.91,339.79,49.88,57.84
u,400.56,489.12,88.56,60.77
r,573.71,684.34,110.64,84.59
e,803.85,883.16,79.31,119.51
p,965.39,1075.69,110.3,82.23
a,1161.69,1270.98,109.29,86.0
s,1367.35,1426.34,59.0,96.37
s,1516.56,1616.34,99.78,90.21
w,1679.39,1754.0,74.61,63.05
o,1831.53,1940.63,109.1,77.53
r,2059.77,2154.62,94.86,119.14
d,2223.09,2328.54,105.45,68.47
1,2419.82,2541.72,121.9,91.29
2,2620.14,2731.96,111.82,78.42
3,2808.1,2946.76,138.66,76.15
