key,press_time,release_time,dwell_time,flight_time
s,0.0,65.34,65.34,0.0
e,185.43,290.44,105.01,120.09
c,456.65,645.43,188.78,166.21
u,782.55,907.63,125.08,137.11
r,1103.3,1215.31,112.01,195.67
e,1422.15,1487.83,65.67,206.85
p,1617.69,1788.75,171.06,129.86
a,1915.24,2091.91,176.66,126.49
s,2341.96,2425.68,83.72,250.05
s,2614.87,2768.1,153.24,189.19
w,2883.5,3061.8,178.3,115.4
o,3191.75,3331.46,139.71,129.95
r,3495.81,3615.06,119.24,164.35
d,3783.26,3925.9,142.64,168.21
1,4090.32,4354.97,264.64,164.42
2,4569.98,4723.78,153.8,215.02
3,4842.73,5060.93,218.2,118.95
