key,press_time,release_time,dwell_time,flight_time
s,0.0,80.47,80.47,0.0
e,195.34,312.89,117.55,114.87
c,419.34,534.49,115.16,106.45
u,631.76,738.64,106.89,97.26
r,827.1,947.44,120.34,88.46
e,1087.6,1169.07,81.47,140.17
p,1326.78,1444.83,118.05,157.71
a,1636.44,1759.41,122.97,191.61
s,1904.15,1982.88,78.72,144.74
s,2162.99,2255.0,92.02,180.11
w,2384.09,2495.83,111.74,129.08
o,2609.98,2679.08,69.09,114.15
r,2799.57,2962.84,163.27,120.49
d,3095.67,3166.57,70.9,132.83
1,3340.54,3463.33,122.79,173.97
2,3578.11,3709.06,130.95,114.78
3,3862.17,4063.05,200.88,153.11
