key,press_time,release_time,dwell_time,flight_time
s,0.0,69.95,69.95,0.0
e,172.65,282.31,109.66,102.7
c,392.93,466.0,73.07,110.62
u,568.15,640.9,72.76,102.15
r,715.78,826.73,110.95,74.88
e,969.97,1039.34,69.37,143.23
p,1117.04,1209.85,92.82,77.7
a,1294.09,1411.12,117.03,84.24
s,1513.94,1553.94,40.0,102.82
s,1628.28,1714.47,86.19,74.34
w,1828.4,1903.08,74.68,113.93
o,2018.15,2102.44,84.3,115.06
r,2184.03,2256.52,72.49,81.59
d,2331.82,2408.29,76.46,75.3
1,2481.42,2591.47,110.04,73.14
2,2681.15,2774.41,93.25,89.69
3,2862.09,2982.78,120.69,87.68
