key,press_time,release_time,dwell_time,flight_time
s,0.0,135.11,135.11,0.0
e,326.36,456.75,130.38,191.26
c,531.1,724.12,193.02,74.35
u,889.67,1130.15,240.48,165.56
r,1250.07,1381.19,131.12,119.91
e,1521.31,1698.18,176.87,140.12
p,1827.06,2023.63,196.56,128.88
a,2184.75,2291.52,106.77,161.12
s,2438.13,2541.21,103.08,146.61
s,2675.1,2903.04,227.95,133.89
w,3015.66,3250.46,234.8,112.62
o,3357.43,3543.2,185.77,106.97
r,3667.09,3829.19,162.09,123.89
d,4031.52,4146.81,115.28,202.34
1,4261.14,4462.33,201.2,114.33
2,4610.69,4802.8,192.1,148.36
3,4986.09,5142.49,156.4,183.3
