key,press_time,release_time,dwell_time,flight_time
s,0.0,48.55,48.55,0.0
e,239.83,361.19,121.36,191.28
c,513.04,670.54,157.5,151.85
u,807.52,927.49,119.97,136.98
r,969.59,1117.95,148.36,42.1
e,1268.82,1393.83,125.01,150.87
p,1602.94,1705.9,102.96,209.11
a,1862.54,2139.42,276.87,156.64
s,2295.78,2335.78,40.0,156.37
s,2360.78,2476.88,116.09,25.0
w,2659.43,2823.17,163.74,182.55
o,2904.18,3005.82,101.64,81.01
r,3106.76,3254.7,147.94,100.94
d,3355.33,3468.17,112.84,100.63
1,3604.96,3928.52,323.56,136.79
2,4082.95,4171.46,88.5,154.43
3,4419.83,4657.0,237.17,248.37
