key,press_time,release_time,dwell_time,flight_time
s,0.0,91.06,91.06,0.0
e,250.88,351.07,100.19,159.83
c,446.44,554.94,108.5,95.37
u,741.46,841.78,100.32,186.52
r,1021.75,1146.72,124.97,179.96
e,1285.54,1362.92,77.38,138.82
p,1522.29,1652.31,130.01,159.38
a,1819.72,1922.22,102.5,167.41
s,2024.54,2175.68,151.14,102.32
s,2341.18,2443.37,102.19,165.5
w,2579.66,2696.48,116.81,136.29
o,2816.71,2918.04,101.32,120.24
r,3061.52,3203.96,142.44,143.49
d,3348.81,3473.36,124.54,144.86
1,3591.66,3759.99,168.33,118.3
2,3881.91,4022.6,140.69,121.92
3,4112.27,4250.3,138.03,89.67
