key,press_time,release_time,dwell_time,flight_time
s,0.0,76.37,76.37,0.0
e,207.41,280.12,72.71,131.04
c,391.95,493.34,101.39,111.83
u,577.1,663.34,86.23,83.77
r,768.66,869.75,101.08,105.33
e,974.98,1073.95,98.97,105.23
p,1187.02,1297.36,110.34,113.07
a,1407.79,1476.6,68.81,110.42
s,1577.87,1674.65,96.78,101.28
s,1769.55,1831.9,62.36,94.89
w,1894.45,1986.49,92.04,62.55
o,2107.39,2159.76,52.37,120.9
r,2252.92,2338.75,85.84,93.16
d,2419.16,2477.84,58.68,80.41
1,2589.83,2681.98,92.15,111.99
2,2804.57,2884.3,79.73,122.58
3,2993.33,3089.77,96.44,109.03
