key,press_time,release_time,dwell_time,flight_time
s,0.0,189.48,189.48,0.0
e,345.87,536.85,190.98,156.39
c,726.46,951.45,224.99,189.61
u,1068.28,1243.12,174.83,116.83
r,1358.38,1592.15,233.76,115.27
e,1748.45,1878.58,130.13,156.3
p,2002.7,2181.1,178.4,124.12
a,2285.47,2423.64,138.17,104.36
s,2565.29,2754.47,189.18,141.65
s,2869.6,3052.24,182.64,115.13
w,3206.98,3365.53,158.55,154.74
o,3542.63,3661.34,118.71,177.1
r,3800.11,3993.25,193.14,138.77
d,4205.03,4316.89,111.86,211.78
1,4650.77,4919.81,269.04,333.87
2,4998.8,5188.66,189.86,79.0
3,5365.11,5605.02,239.91,176.45
