key,press_time,release_time,dwell_time,flight_time
s,0.0,80.55,80.55,0.0
e,162.96,246.26,83.3,82.42
c,341.99,419.35,77.37,95.72
u,481.85,566.15,84.3,62.5
r,658.19,745.19,87.0,92.03
e,805.77,892.84,87.08,60.58
p,971.98,1112.53,140.55,79.14
a,1259.13,1343.67,84.54,146.6
s,1442.97,1556.55,113.58,99.3
s,1649.87,1718.37,68.5,93.31
w,1770.21,1876.98,106.77,51.84
o,1984.51,2037.58,53.07,107.52
r,2165.21,2252.93,87.72,127.63
d,2359.35,2430.79,71.44,106.42
1,2529.62,2632.76,103.14,98.83
2,2708.07,2792.22,84.15,75.3
3,2903.5,3013.28,109.78,111.29
