key,press_time,release_time,dwell_time,flight_time
s,0.0,104.7,104.7,0.0
e,226.68,362.66,135.98,121.99
c,477.72,602.14,124.42,115.06
u,740.18,877.02,136.84,138.04
r,984.52,1094.15,109.63,107.5
e,1222.78,1355.59,132.81,128.63
p,1520.56,1640.67,120.11,164.97
a,1785.49,1886.05,100.56,144.82
s,2060.91,2172.12,111.22,174.85
s,2258.23,2417.91,159.68,86.11
w,2569.24,2728.97,159.73,151.33
o,2847.92,2945.82,97.9,118.95
r,3036.44,3158.69,122.25,90.63
d,3296.86,3390.63,93.77,138.16
1,3580.09,3763.24,183.15,189.46
2,3897.43,4016.86,119.43,134.2
3,4174.72,4284.3,109.58,157.86
