key,press_time,release_time,dwell_time,flight_time
s,0.0,76.04,76.04,0.0
e,374.34,533.16,158.83,298.29
c,703.71,866.44,162.73,170.55
u,1007.74,1146.16,138.43,141.3
r,1307.38,1403.96,96.57,161.22
e,1557.55,1708.62,151.06,153.6
p,1878.06,1997.63,119.57,169.44
a,2194.25,2332.13,137.88,196.63
s,2465.44,2551.71,86.27,133.31
s,2727.17,2832.17,105.0,175.45
w,3037.23,3185.84,148.61,205.07
o,3330.81,3474.72,143.92,144.97
r,3566.92,3741.12,174.21,92.19
d,3846.21,3974.69,128.47,105.09
1,4140.27,4362.83,222.56,165.58
2,4518.98,4665.89,146.91,156.15
3,4849.3,5055.89,206.59,183.41
