key,press_time,release_time,dwell_time,flight_time
s,0.0,53.97,53.97,0.0
e,138.67,221.17,82.49,84.71
c,317.72,373.57,55.85,96.55
u,477.66,562.12,84.46,104.09
r,598.95,672.3,73.34,36.83
e,743.12,824.87,81.75,70.83
p,913.91,1016.3,102.39,89.05
a,1104.03,1194.37,90.34,87.73
s,1276.87,1352.87,76.0,82.5
s,1439.74,1509.95,70.21,86.87
w,1573.67,1643.39,69.73,63.72
o,1750.13,1813.49,63.37,106.74
r,1948.72,2036.5,87.78,135.23
d,2145.76,2226.28,80.52,109.26
1,2289.03,2419.13,130.1,62.76
2,2515.54,2629.14,113.6,96.41
3,2714.21,2816.58,102.38,85.07
