key,press_time,release_time,dwell_time,flight_time
s,0.0,69.37,69.37,0.0
e,186.89,262.2,75.31,117.52
c,342.3,431.71,89.41,80.09
u,531.52,633.84,102.33,99.81
r,766.35,841.09,74.74,132.51
e,922.14,1017.63,95.49,81.06
p,1118.06,1194.39,76.32,100.44
a,1266.27,1375.16,108.89,71.89
s,1497.01,1590.19,93.19,121.84
s,1691.34,1769.86,78.52,101.15
w,1892.18,1989.2,97.02,122.32
o,2071.29,2117.5,46.21,82.09
r,2205.14,2254.23,49.09,87.63
d,2345.67,2433.0,87.33,91.44
1,2550.3,2629.3,79.0,117.3
2,2749.49,2846.98,97.49,120.19
3,2909.94,3010.44,100.49,62.97
