key,press_time,release_time,dwell_time,flight_time
s,0.0,81.15,81.15,0.0
e,172.15,307.75,135.61,90.99
c,452.6,590.02,137.43,144.84
u,665.63,770.97,105.33,75.61
r,901.71,1013.14,111.43,130.74
e,1168.61,1238.93,70.31,155.47
p,1366.25,1495.11,128.86,127.32
a,1666.45,1796.3,129.85,171.34
s,1968.69,2036.73,68.04,172.39
s,2183.85,2266.76,82.91,147.12
w,2313.72,2429.38,115.66,46.96
o,2672.27,2737.26,64.99,242.89
r,2860.46,3002.78,142.32,123.2
d,3133.45,3214.33,80.88,130.67
1,3382.99,3536.87,153.88,168.66
2,3626.6,3766.63,140.03,89.73
3,3923.59,4063.9,140.31,156.96
