key,press_time,release_time,dwell_time,flight_time
s,0.0,74.86,74.86,0.0
e,137.26,215.71,78.45,62.39
c,305.18,377.72,72.54,89.48
u,472.4,539.83,67.44,94.67
r,633.12,706.13,73.02,93.28
e,807.38,885.62,78.24,101.24
p,978.13,1062.76,84.62,92.51
a,1157.5,1242.09,84.6,94.74
s,1322.61,1413.73,91.13,80.51
s,1516.51,1578.8,62.29,102.78
w,1672.12,1759.4,87.27,93.32
o,1832.41,1895.54,63.13,73.01
r,1990.61,2066.26,75.64,95.07
d,2154.15,2216.14,61.99,87.89
1,2306.96,2394.9,87.94,90.82
2,2487.13,2564.0,76.87,92.23
3,2671.79,2781.48,109.69,107.79
