key,press_time,release_time,dwell_time,flight_time
s,0.0,86.07,86.07,0.0
e,195.93,313.61,117.68,109.86
c,406.87,533.35,126.48,93.26
u,631.36,733.96,102.6,98.01
r,842.43,957.45,115.03,108.47
e,1072.05,1140.06,68.01,114.6
p,1235.08,1348.03,112.95,95.02
a,1457.61,1543.97,86.36,109.58
s,1617.78,1722.04,104.26,73.81
s,1827.24,1879.33,52.08,105.21
w,2005.65,2093.38,87.73,126.33
o,2205.24,2281.65,76.41,111.86
r,2356.31,2465.39,109.08,74.67
d,2609.81,2741.49,131.68,144.42
1,2812.27,2935.02,122.75,70.79
2,3090.98,3188.99,98.01,155.96
3,3317.52,3420.47,102.94,128.53
