key,press_time,release_time,dwell_time,flight_time
s,0.0,75.19,75.19,0.0
e,186.92,352.74,165.82,111.74
c,446.69,572.66,125.97,93.95
u,655.29,787.22,131.93,82.63
r,949.35,1068.04,118.69,162.13
e,1219.01,1329.38,110.37,150.96
p,1485.99,1660.36,174.37,156.61
a,1800.86,1904.81,103.94,140.5
s,2025.16,2144.47,119.31,120.35
s,2274.38,2394.48,120.1,129.91
w,2526.57,2666.53,139.96,132.08
o,2796.61,2869.07,72.46,130.08
r,3099.89,3254.34,154.45,230.82
d,3417.63,3532.61,114.97,163.29
1,3685.95,3811.19,125.24,153.34
2,3948.5,4087.45,138.95,137.31
3,4264.14,4415.24,151.1,176.69
