key,press_time,release_time,dwell_time,flight_time
s,0.0,65.05,65.05,0.0
e,165.46,284.96,119.51,100.4
c,395.63,518.22,122.59,110.66
u,636.64,727.17,90.53,118.42
r,847.34,946.06,98.72,120.17
e,1042.08,1172.04,129.95,96.02
p,1333.2,1488.65,155.45,161.16
a,1611.5,1737.8,126.3,122.85
s,1896.49,2011.51,115.02,158.7
s,2063.16,2173.69,110.53,51.65
w,2291.83,2444.78,152.95,118.14
o,2589.73,2737.39,147.66,144.95
r,2899.53,3009.12,109.59,162.14
d,3177.92,3324.51,146.58,168.8
1,3404.73,3576.74,172.01,80.22
2,3739.38,3895.81,156.44,162.63
3,4029.06,4183.19,154.13,133.24
