key,press_time,release_time,dwell_time,flight_time
s,0.0,82.95,82.95,0.0
e,177.98,284.12,106.14,95.03
c,363.31,469.2,105.89,79.19
u,572.49,688.66,116.17,103.29
r,806.9,892.5,85.61,118.24
e,982.29,1072.16,89.87,89.78
p,1172.3,1291.02,118.72,100.15
a,1379.7,1486.43,106.73,88.68
s,1592.1,1675.38,83.27,105.67
s,1783.98,1855.68,71.7,108.6
w,1993.51,2088.87,95.36,137.84
o,2212.46,2295.31,82.85,123.59
r,2395.95,2448.12,52.17,100.64
d,2548.91,2622.76,73.85,100.8
1,2724.62,2832.5,107.87,101.86
2,2933.68,3073.89,140.22,101.18
3,3155.81,3271.92,116.1,81.92
