key,press_time,release_time,dwell_time,flight_time
s,0.0,76.08,76.08,0.0
e,246.56,357.61,111.05,170.48
c,534.04,701.32,167.28,176.42
u,772.59,901.18,128.59,71.26
r,1044.94,1185.54,140.61,143.76
e,1327.98,1445.73,117.75,142.43
p,1605.04,1731.67,126.63,159.31
a,1858.28,1978.44,120.15,126.62
s,2161.67,2262.86,101.19,183.23
s,2432.6,2520.45,87.86,169.74
w,2671.34,2818.41,147.08,150.88
o,3016.03,3135.52,119.49,197.62
r,3284.58,3423.91,139.33,149.06
d,3553.96,3606.92,52.96,130.05
1,3769.3,3892.25,122.95,162.38
2,4033.1,4198.54,165.44,140.85
3,4394.2,4545.43,151.24,195.65
