key,press_time,release_time,dwell_time,flight_time
s,0.0,78.83,78.83,0.0
e,224.07,385.14,161.07,145.24
c,518.01,645.53,127.52,132.87
u,785.7,884.65,98.94,140.17
r,1008.78,1123.41,114.63,124.13
e,1242.26,1348.41,106.15,118.85
p,1456.63,1629.53,172.9,108.22
a,1727.65,1861.42,133.78,98.11
s,2013.83,2099.25,85.42,152.41
s,2257.62,2353.47,95.85,158.37
w,2493.0,2595.62,102.62,139.52
o,2791.11,2929.37,138.27,195.48
r,3061.57,3142.93,81.36,132.19
d,3292.5,3380.9,88.4,149.57
1,3557.73,3691.83,134.09,176.83
2,3856.94,4000.65,143.71,165.11
3,4116.59,4262.08,145.49,115.93
