key,press_time,release_time,dwell_time,flight_time
s,0.0,162.8,162.8,0.0
e,269.67,497.25,227.58,106.87
c,603.92,732.18,128.26,106.67
u,940.93,1147.86,206.92,208.75
r,1411.96,1610.35,198.38,264.11
e,1789.61,1953.16,163.55,179.27
p,2080.95,2282.36,201.41,127.79
a,2447.47,2604.58,157.11,165.11
s,2699.66,2840.55,140.88,95.08
s,2996.41,3125.61,129.19,155.87
w,3216.78,3429.47,212.68,91.18
o,3570.98,3772.42,201.44,141.51
r,3922.53,4098.7,176.17,150.11
d,4192.83,4330.88,138.05,94.13
1,4556.36,4730.66,174.3,225.47
2,4850.36,5074.82,224.46,119.71
3,5240.76,5452.64,211.88,165.94
