key,press_time,release_time,dwell_time,flight_time
s,0.0,195.13,195.13,0.0
e,369.4,568.4,199.0,174.27
c,806.99,987.89,180.91,238.58
u,1222.44,1362.73,140.29,234.55
r,1566.33,1802.33,236.0,203.59
e,1940.04,2101.55,161.5,137.71
p,2309.1,2527.41,218.31,207.55
a,2818.48,3088.74,270.26,291.07
s,3207.22,3398.7,191.48,118.48
s,3666.95,3814.47,147.51,268.25
w,3974.33,4205.08,230.74,159.87
o,4276.59,4482.58,205.99,71.51
r,4707.04,4820.91,113.87,224.46
d,5011.21,5185.33,174.12,190.3
1,5394.85,5634.65,239.8,209.52
2,5813.99,5953.22,139.23,179.34
3,6185.56,6324.18,138.62,232.34
