key,press_time,release_time,dwell_time,flight_time
s,0.0,156.76,156.76,0.0
e,299.23,485.75,186.52,142.47
c,642.86,746.0,103.14,157.11
u,869.39,972.32,102.92,123.39
r,1098.92,1207.83,108.91,126.61
e,1288.21,1353.23,65.02,80.38
p,1486.48,1613.46,126.98,133.25
a,1727.66,1866.67,139.01,114.2
s,2059.39,2163.58,104.2,192.72
s,2373.47,2469.34,95.87,209.88
w,2604.64,2735.65,131.01,135.3
o,2835.15,2987.52,152.36,99.51
r,3155.58,3313.27,157.69,168.06
d,3440.7,3550.24,109.54,127.43
1,3683.2,3819.74,136.54,132.96
2,3950.38,4089.41,139.03,130.65
3,4213.86,4339.17,125.32,124.45
