key,press_time,release_time,dwell_time,flight_time
s,0.0,95.7,95.7,0.0
e,204.96,318.33,113.37,109.26
c,392.3,456.7,64.4,73.97
u,559.9,661.25,101.35,103.21
r,762.88,880.08,117.2,101.63
e,999.83,1095.1,95.26,119.75
p,1203.16,1295.17,92.02,108.06
a,1398.29,1487.15,88.86,103.12
s,1562.44,1638.7,76.26,75.29
s,1735.34,1823.24,87.9,96.65
w,1930.28,2005.52,75.24,107.03
o,2189.06,2261.35,72.29,183.54
r,2384.63,2463.89,79.25,123.28
d,2562.01,2624.7,62.69,98.13
1,2712.97,2808.52,95.55,88.27
2,2962.3,3060.55,98.24,153.78
3,3155.7,3261.59,105.88,95.16
