key,press_time,release_time,dwell_time,flight_time
s,0.0,83.83,83.83,0.0
e,163.92,295.92,131.99,80.09
c,416.18,481.59,65.42,120.26
u,616.86,737.55,120.69,135.27
r,919.99,1056.46,136.47,182.44
e,1166.68,1302.53,135.85,110.22
p,1464.7,1592.03,127.33,162.17
a,1664.38,1800.99,136.61,72.36
s,1866.01,1997.2,131.19,65.02
s,2139.57,2249.93,110.36,142.37
w,2401.49,2556.64,155.14,151.57
o,2724.11,2856.52,132.41,167.47
r,2961.67,3092.68,131.01,105.15
d,3161.13,3326.52,165.39,68.44
1,3478.14,3651.62,173.48,151.63
2,3734.4,3886.16,151.77,82.78
3,4000.48,4168.75,168.27,114.32
