key,press_time,release_time,dwell_time,flight_time
s,0.0,113.04,113.04,0.0
e,224.75,264.75,40.0,111.71
c,359.69,419.24,59.55,94.95
u,607.46,780.39,172.92,188.22
r,980.57,1190.17,209.6,200.19
e,1359.07,1510.64,151.57,168.9
p,1579.16,1837.63,258.47,68.52
a,1940.16,1989.16,49.0,102.53
s,2191.21,2382.03,190.82,202.05
s,2443.97,2618.16,174.19,61.94
w,2684.37,2837.81,153.44,66.21
o,2875.98,3050.16,174.18,38.17
r,3095.5,3146.33,50.82,45.34
d,3219.09,3259.09,40.0,72.76
1,3469.14,3724.81,255.66,210.06
2,3933.72,4156.09,222.36,208.92
3,4315.15,4469.0,153.85,159.06
