key,press_time,release_time,dwell_time,flight_time
s,0.0,117.82,117.82,0.0
e,252.49,372.6,120.11,134.67
c,478.75,601.48,122.73,106.16
u,732.23,856.38,124.15,130.75
r,997.93,1112.89,114.96,141.55
e,1227.86,1385.65,157.79,114.97
p,1547.69,1679.87,132.19,162.04
a,1815.17,1910.81,95.64,135.3
s,2041.82,2184.81,142.99,131.01
s,2288.26,2361.64,73.38,103.45
w,2610.16,2696.31,86.16,248.51
o,2832.4,2914.39,81.99,136.09
r,3038.52,3142.34,103.82,124.13
d,3271.05,3401.59,130.54,128.71
1,3521.06,3658.09,137.03,119.48
2,3845.68,3981.84,136.16,187.59
3,4132.36,4295.64,163.28,150.52
