key,press_time,release_time,dwell_time,flight_time
s,0.0,96.03,96.03,0.0
e,171.82,224.46,52.64,75.79
c,312.3,394.78,82.47,87.84
u,461.12,535.14,74.02,66.35
r,642.33,723.71,81.38,107.19
e,838.78,908.02,69.24,115.07
p,1012.2,1110.68,98.48,104.18
a,1157.04,1259.98,102.94,46.36
s,1374.27,1432.29,58.03,114.28
s,1510.73,1586.75,76.02,78.44
w,1738.29,1844.08,105.79,151.54
o,1930.51,1995.2,64.68,86.43
r,2046.85,2109.05,62.2,51.65
d,2215.87,2261.12,45.25,106.82
1,2336.28,2463.55,127.28,75.16
2,2542.29,2629.09,86.8,78.74
3,2743.16,2800.98,57.82,114.06
