key,press_time,release_time,dwell_time,flight_time
s,0.0,87.99,87.99,0.0
e,148.35,211.57,63.22,60.37
c,294.76,402.05,107.29,83.19
u,484.66,552.44,67.78,82.61
r,667.56,774.94,107.38,115.13
e,859.63,964.31,104.68,84.69
p,1041.91,1147.85,105.94,77.6
a,1221.14,1316.57,95.44,73.29
s,1491.77,1574.26,82.5,175.19
s,1652.32,1737.41,85.09,78.06
w,1801.03,1881.58,80.54,63.63
o,1947.73,2049.9,102.18,66.15
r,2133.92,2211.18,77.27,84.02
d,2280.86,2351.86,71.0,69.68
1,2407.89,2510.03,102.14,56.03
2,2603.31,2701.57,98.26,93.28
3,2818.54,2930.65,112.11,116.97
