key,press_time,release_time,dwell_time,flight_time
s,0.0,146.7,146.7,0.0
e,266.53,396.56,130.02,119.84
c,504.28,678.64,174.36,107.72
u,757.66,910.11,152.45,79.02
r,1081.1,1194.48,113.38,170.99
e,1315.0,1460.01,145.0,120.52
p,1631.85,1743.59,111.74,171.84
a,1858.26,1982.57,124.31,114.67
s,2058.33,2124.13,65.79,75.77
s,2256.29,2353.02,96.73,132.16
w,2442.97,2548.73,105.76,89.95
o,2748.84,2856.61,107.77,200.11
r,2946.34,3057.0,110.65,89.74
d,3242.29,3358.94,116.65,185.29
1,3451.97,3585.3,133.33,93.02
2,3647.68,3773.86,126.18,62.39
3,3893.97,4038.59,144.61,120.12
