key,press_time,release_time,dwell_time,flight_time
s,0.0,174.93,174.93,0.0
e,424.34,609.99,185.64,249.41
c,668.93,798.01,129.07,58.95
u,1018.44,1089.28,70.84,220.43
r,1207.29,1371.88,164.59,118.01
e,1536.92,1739.27,202.36,165.04
p,1875.68,1954.86,79.18,136.41
a,1979.86,2177.04,197.18,25.0
s,2426.41,2509.44,83.03,249.36
s,2666.38,2783.94,117.56,156.94
w,2920.49,3080.16,159.67,136.55
o,3138.07,3178.07,40.0,57.91
r,3259.56,3338.49,78.92,81.5
d,3455.86,3722.03,266.16,117.38
1,3875.23,4045.06,169.83,153.2
2,4281.55,4367.48,85.93,236.49
3,4557.45,4700.24,142.78,189.97
