key,press_time,release_time,dwell_time,flight_time
s,0.0,102.0,102.0,0.0
e,198.2,320.68,122.48,96.19
c,434.97,518.75,83.78,114.29
u,622.99,689.04,66.05,104.24
r,788.19,900.32,112.12,99.16
e,992.05,1064.11,72.06,91.73
p,1174.08,1293.24,119.16,109.97
a,1383.61,1483.51,99.9,90.37
s,1556.91,1658.57,101.67,73.39
s,1760.56,1836.48,75.92,101.99
w,1910.25,2002.7,92.45,73.77
o,2111.68,2205.85,94.17,108.98
r,2367.8,2459.38,91.58,161.94
d,2559.68,2645.99,86.31,100.31
1,2787.45,2889.15,101.69,141.46
2,3002.43,3082.43,80.0,113.28
3,3212.63,3309.63,96.99,130.2
