key,press_time,release_time,dwell_time,flight_time
s,0.0,120.06,120.06,0.0
e,236.37,408.19,171.82,116.3
c,536.03,603.32,67.29,127.83
u,713.29,842.76,129.47,109.97
r,931.97,1055.79,123.82,89.21
e,1154.07,1294.02,139.95,98.27
p,1443.59,1597.3,153.71,149.57
a,1691.98,1792.09,100.11,94.68
s,2009.25,2132.93,123.68,217.16
s,2240.61,2373.04,132.43,107.68
w,2502.94,2657.33,154.4,129.89
o,2775.49,2901.04,125.55,118.16
r,3030.32,3130.31,99.99,129.28
d,3263.56,3384.6,121.04,133.24
1,3472.5,3623.92,151.42,87.9
2,3748.92,3904.69,155.77,125.0
3,4016.04,4142.19,126.15,111.35
