key,press_time,release_time,dwell_time,flight_time
s,0.0,85.7,85.7,0.0
e,158.75,200.1,41.35,73.05
c,268.44,356.78,88.34,68.35
u,473.5,556.72,83.22,116.72
r,666.11,756.79,90.67,109.4
e,877.8,966.16,88.36,121.02
p,1082.63,1158.9,76.27,116.47
a,1259.86,1357.61,97.75,100.97
s,1463.72,1551.27,87.55,106.11
s,1606.07,1649.64,43.57,54.8
w,1712.08,1799.39,87.31,62.44
o,1890.19,1972.18,81.99,90.8
r,2072.02,2166.5,94.48,99.84
d,2276.67,2355.9,79.24,110.17
1,2453.63,2531.06,77.43,97.73
2,2622.14,2728.61,106.47,91.08
3,2805.14,2910.87,105.74,76.52
