key,press_time,release_time,dwell_time,flight_time
s,0.0,92.49,92.49,0.0
e,260.39,365.69,105.3,167.91
c,490.44,598.98,108.55,124.75
u,722.4,840.49,118.09,123.41
r,1087.77,1147.78,60.02,247.28
e,1320.04,1443.28,123.24,172.25
p,1625.51,1748.72,123.22,182.23
a,1945.83,2084.35,138.53,197.1
s,2254.65,2365.84,111.19,170.29
s,2457.39,2555.97,98.57,91.55
w,2736.13,2836.34,100.21,180.16
o,2996.18,3135.42,139.24,159.84
r,3288.5,3419.95,131.45,153.08
d,3591.96,3705.03,113.07,172.01
1,3884.94,4022.84,137.9,179.91
2,4149.45,4286.24,136.79,126.61
3,4428.28,4579.07,150.78,142.04
