key,press_time,release_time,dwell_time,flight_time
s,0.0,147.86,147.86,0.0
e,315.92,526.61,210.7,168.06
c,723.9,1002.52,278.62,197.29
u,1158.95,1376.91,217.95,156.44
r,1551.54,1748.39,196.85,174.63
e,1938.18,2214.68,276.5,189.79
p,2331.44,2657.78,326.34,116.76
a,2917.64,3118.5,200.86,259.85
s,3244.73,3438.57,193.84,126.23
s,3656.25,3855.07,198.82,217.68
w,4006.03,4241.76,235.74,150.96
o,4455.72,4619.8,164.08,213.95
r,4719.36,4915.41,196.06,99.56
d,5049.06,5232.14,183.08,133.64
1,5388.58,5591.77,203.19,156.44
2,5788.85,6035.21,246.37,197.07
3,6228.97,6507.43,278.46,193.75
