key,press_time,release_time,dwell_time,flight_time
s,0.0,75.59,75.59,0.0
e,160.73,253.59,92.86,85.15
c,338.79,423.57,84.78,85.19
u,488.92,547.25,58.32,65.35
r,647.08,722.56,75.48,99.84
e,820.47,887.24,66.77,97.92
p,979.5,1047.97,68.46,92.26
a,1107.5,1197.79,90.29,59.53
s,1296.07,1381.16,85.09,98.28
s,1453.32,1516.75,63.44,72.15
w,1609.46,1691.1,81.64,92.7
o,1790.39,1857.45,67.06,99.29
r,1965.82,2024.42,58.6,108.37
d,2132.88,2207.75,74.86,108.47
1,2288.03,2366.81,78.77,80.29
2,2451.61,2525.7,74.09,84.81
3,2618.63,2705.74,87.11,92.92
