key,press_time,release_time,dwell_time,flight_time
s,0.0,88.3,88.3,0.0
e,232.1,299.36,67.25,143.8
c,397.63,477.45,79.82,98.27
u,624.78,684.3,59.51,147.34
r,795.65,902.66,107.0,111.36
e,970.46,1051.66,81.2,67.8
p,1119.07,1207.2,88.13,67.41
a,1299.35,1354.58,55.23,92.15
s,1468.15,1531.17,63.03,113.57
s,1623.28,1673.27,49.99,92.11
w,1762.94,1856.92,93.98,89.67
o,1990.26,2048.97,58.71,133.34
r,2151.24,2244.1,92.86,102.27
d,2333.7,2429.78,96.08,89.61
1,2527.21,2625.21,97.99,97.43
2,2716.9,2827.4,110.49,91.7
3,2951.67,3065.49,113.82,124.27
