key,press_time,release_time,dwell_time,flight_time
s,0.0,120.07,120.07,0.0
e,283.63,425.12,141.5,163.56
c,535.33,669.85,134.52,110.21
u,803.37,945.09,141.72,133.52
r,1088.62,1222.95,134.33,143.53
e,1351.7,1477.88,126.18,128.75
p,1634.43,1773.02,138.59,156.55
a,1882.07,2060.66,178.59,109.05
s,2153.79,2295.55,141.76,93.14
s,2454.63,2513.83,59.2,159.08
w,2658.05,2784.05,126.01,144.22
o,2986.13,3083.66,97.53,202.07
r,3202.43,3296.59,94.16,118.77
d,3420.22,3566.54,146.32,123.63
1,3737.4,3904.83,167.43,170.86
2,4017.41,4212.83,195.42,112.58
3,4355.36,4475.68,120.32,142.53
