key,press_time,release_time,dwell_time,flight_time
s,0.0,86.93,86.93,0.0
e,203.29,304.86,101.58,116.35
c,485.06,629.15,144.09,180.2
u,731.41,896.16,164.75,102.25
r,1019.82,1129.65,109.83,123.67
e,1299.71,1436.02,136.31,170.06
p,1597.04,1773.73,176.69,161.02
a,1894.8,2033.94,139.13,121.07
s,2188.07,2313.04,124.98,154.13
s,2402.21,2542.31,140.1,89.16
w,2698.13,2827.99,129.87,155.82
o,2959.83,3090.64,130.81,131.84
r,3289.28,3414.34,125.06,198.64
d,3568.73,3707.26,138.53,154.39
1,3916.33,4066.03,149.7,209.08
2,4218.13,4370.1,151.97,152.1
3,4542.2,4693.32,151.12,172.1
