key,press_time,release_time,dwell_time,flight_time
s,0.0,82.97,82.97,0.0
e,202.0,298.3,96.3,119.02
c,383.97,466.14,82.17,85.67
u,558.24,598.24,40.0,92.1
r,694.78,789.81,95.03,96.54
e,864.83,941.49,76.66,75.02
p,1024.47,1137.55,113.08,82.97
a,1235.14,1315.77,80.63,97.59
s,1366.04,1418.6,52.57,50.27
s,1517.52,1584.2,66.67,98.92
w,1625.41,1722.85,97.44,41.21
o,1829.85,1904.08,74.23,107.0
r,1982.9,2080.54,97.64,78.82
d,2136.01,2207.68,71.68,55.47
1,2315.82,2410.62,94.8,108.13
2,2512.05,2607.56,95.52,101.43
3,2714.68,2808.87,94.19,107.11
