key,press_time,release_time,dwell_time,flight_time
s,0.0,128.15,128.15,0.0
e,303.07,461.93,158.86,174.93
c,616.63,751.8,135.17,154.7
u,897.3,1071.41,174.11,145.5
r,1246.69,1368.14,121.46,175.27
e,1477.27,1640.6,163.33,109.12
p,1831.47,2004.28,172.81,190.87
a,2165.32,2356.02,190.7,161.04
s,2536.54,2606.48,69.93,180.53
s,2726.08,2830.77,104.69,119.6
w,2975.72,3186.75,211.03,144.95
o,3241.2,3366.03,124.83,54.44
r,3477.48,3618.51,141.03,111.45
d,3800.16,3968.75,168.59,181.66
1,4074.18,4221.49,147.32,105.42
2,4332.4,4458.71,126.31,110.9
3,4589.61,4815.58,225.97,130.9
