key,press_time,release_time,dwell_time,flight_time
s,0.0,58.13,58.13,0.0
e,91.87,182.33,90.47,33.73
c,284.48,367.99,83.51,102.15
u,461.52,546.85,85.33,93.53
r,636.03,688.31,52.28,89.18
e,789.42,861.29,71.88,101.11
p,964.39,1049.01,84.62,103.1
a,1163.42,1243.5,80.08,114.41
s,1373.07,1440.68,67.62,129.57
s,1542.95,1603.77,60.82,102.27
w,1691.19,1780.71,89.52,87.42
o,1882.74,1971.35,88.61,102.03
r,2065.62,2153.39,87.77,94.27
d,2222.59,2283.64,61.06,69.2
1,2403.72,2495.27,91.55,120.07
2,2643.17,2732.5,89.33,147.91
3,2850.99,2924.76,73.77,118.49
