key,press_time,release_time,dwell_time,flight_time
s,0.0,63.51,63.51,0.0
e,143.79,213.54,69.74,80.28
c,317.34,404.44,87.09,103.81
u,479.34,582.38,103.04,74.9
r,666.47,755.22,88.75,84.1
e,873.87,939.4,65.53,118.64
p,1024.51,1120.45,95.94,85.11
a,1207.56,1288.83,81.27,87.11
s,1370.19,1453.03,82.84,81.36
s,1546.11,1588.46,42.35,93.09
w,1687.5,1764.33,76.83,99.04
o,1814.62,1880.27,65.66,50.29
r,1949.71,2021.07,71.36,69.44
d,2105.59,2160.53,54.95,84.52
1,2264.68,2345.75,81.07,104.15
2,2446.03,2549.73,103.71,100.27
3,2635.05,2716.2,81.16,85.32
