key,press_time,release_time,dwell_time,flight_time
s,0.0,194.68,194.68,0.0
e,356.16,515.19,159.03,161.48
c,735.02,974.24,239.22,219.83
u,1102.86,1231.47,128.61,128.62
r,1427.84,1632.52,204.68,196.37
e,1779.57,1904.32,124.75,147.05
p,2059.53,2284.88,225.36,155.21
a,2492.37,2607.0,114.63,207.49
s,2780.56,2861.9,81.34,173.56
s,3048.2,3234.35,186.15,186.3
w,3307.99,3529.19,221.2,73.64
o,3729.66,3955.87,226.21,200.47
r,4131.48,4268.84,137.37,175.6
d,4376.39,4485.17,108.78,107.55
1,4632.37,4802.87,170.5,147.2
2,5077.9,5265.67,187.77,275.03
3,5455.88,5677.94,222.06,190.21
