key,press_time,release_time,dwell_time,flight_time
s,0.0,56.28,56.28,0.0
e,191.79,350.91,159.12,135.51
c,472.81,604.58,131.77,121.9
u,742.52,852.49,109.97,137.94
r,989.19,1157.33,168.14,136.7
e,1268.77,1408.8,140.03,111.44
p,1487.85,1618.96,131.11,79.06
a,1709.96,1865.87,155.92,90.99
s,1988.29,2099.18,110.9,122.41
s,2201.53,2340.0,138.47,102.35
w,2506.48,2643.31,136.83,166.47
o,2711.47,2805.41,93.94,68.16
r,2931.53,3085.89,154.36,126.12
d,3213.41,3378.64,165.23,127.52
1,3541.28,3713.49,172.21,162.64
2,3869.87,4041.61,171.73,156.38
3,4142.63,4308.05,165.42,101.03
