key,press_time,release_time,dwell_time,flight_time
s,0.0,58.59,58.59,0.0
e,215.49,347.64,132.15,156.9
c,446.04,551.29,105.25,98.4
u,674.82,772.09,97.26,123.53
r,854.94,968.12,113.18,82.86
e,1036.44,1140.17,103.73,68.31
p,1294.66,1434.76,140.1,154.49
a,1582.0,1714.5,132.51,147.24
s,1821.21,1941.35,120.14,106.71
s,2035.2,2156.89,121.69,93.85
w,2257.43,2331.94,74.51,100.54
o,2470.28,2563.52,93.23,138.35
r,2714.52,2807.55,93.03,151.0
d,2872.19,3010.65,138.46,64.64
1,3121.37,3267.6,146.23,110.72
2,3424.54,3611.41,186.87,156.94
3,3755.47,3901.75,146.28,144.06
