key,press_time,release_time,dwell_time,flight_time
s,0.0,81.94,81.94,0.0
e,162.74,236.46,73.72,80.8
c,314.37,392.43,78.06,77.92
u,489.07,580.43,91.36,96.64
r,653.54,720.68,67.15,73.11
e,810.95,892.2,81.24,90.27
p,999.24,1091.09,91.85,107.04
a,1166.5,1227.17,60.67,75.41
s,1321.53,1378.4,56.88,94.36
s,1449.22,1517.39,68.17,70.82
w,1598.79,1676.93,78.13,81.41
o,1758.04,1832.74,74.7,81.12
r,1909.89,1960.8,50.91,77.15
d,2011.41,2061.08,49.67,50.61
1,2121.88,2194.19,72.31,60.79
2,2271.0,2333.06,62.06,76.82
3,2429.31,2514.01,84.7,96.25
