key,press_time,release_time,dwell_time,flight_time
s,0.0,88.95,88.95,0.0
e,181.4,345.56,164.16,92.45
c,477.7,622.22,144.52,132.14
u,786.06,927.56,141.5,163.84
r,1058.58,1188.57,129.99,131.02
e,1261.25,1395.13,133.88,72.68
p,1500.55,1642.44,141.89,105.42
a,1719.42,1812.07,92.64,76.98
s,1991.53,2107.38,115.85,179.46
s,2246.6,2402.0,155.4,139.22
w,2568.97,2701.25,132.28,166.97
o,2809.11,2901.14,92.02,107.86
r,3101.45,3189.46,88.01,200.31
d,3343.04,3450.37,107.32,153.59
1,3548.93,3691.9,142.97,98.56
2,3758.87,3880.49,121.61,66.97
3,3957.91,4074.15,116.24,77.42
