key,press_time,release_time,dwell_time,flight_time
s,0.0,115.05,115.05,0.0
e,324.66,472.29,147.63,209.62
c,591.64,737.78,146.14,119.35
u,855.38,1038.97,183.59,117.59
r,1209.08,1398.12,189.04,170.12
e,1699.08,1857.53,158.45,300.96
p,1996.58,2222.84,226.27,139.05
a,2332.42,2529.44,197.02,109.58
s,2698.61,2892.54,193.93,169.17
s,3037.03,3213.41,176.38,144.49
w,3389.34,3574.43,185.09,175.93
o,3748.62,3979.11,230.49,174.18
r,4192.13,4390.65,198.52,213.02
d,4509.32,4635.33,126.01,118.67
1,4821.93,4990.08,168.16,186.6
2,5135.12,5380.7,245.57,145.04
3,5491.34,5723.94,232.6,110.65
