key,press_time,release_time,dwell_time,flight_time
s,0.0,79.47,79.47,0.0
e,155.33,234.57,79.24,75.85
c,286.52,349.91,63.38,51.95
u,450.24,526.92,76.68,100.33
r,593.38,662.9,69.52,66.46
e,771.86,870.82,98.96,108.96
p,952.96,1031.63,78.67,82.14
a,1119.99,1212.33,92.34,88.36
s,1293.46,1357.09,63.63,81.13
s,1437.11,1493.19,56.07,80.03
w,1577.97,1644.97,66.99,84.79
o,1748.43,1805.2,56.77,103.46
r,1887.29,1955.74,68.45,82.09
d,2040.62,2103.12,62.5,84.88
1,2202.9,2302.75,99.84,99.78
2,2363.85,2423.4,59.55,61.11
3,2493.56,2578.35,84.79,70.16
