key,press_time,release_time,dwell_time,flight_time
s,0.0,74.86,74.86,0.0
e,197.1,262.48,65.38,122.24
c,308.98,400.83,91.85,46.5
u,499.28,595.95,96.67,98.45
r,643.9,744.21,100.31,47.95
e,847.36,961.19,113.83,103.15
p,1083.17,1170.8,87.63,121.98
a,1266.06,1333.15,67.1,95.26
s,1447.87,1550.96,103.09,114.72
s,1615.7,1693.02,77.33,64.73
w,1763.54,1843.8,80.26,70.52
o,1958.36,2046.2,87.84,114.56
r,2130.1,2266.68,136.58,83.9
d,2328.3,2403.65,75.35,61.62
1,2488.38,2557.23,68.85,84.73
2,2631.4,2743.93,112.52,74.17
3,2838.66,2963.15,124.49,94.74
