key,press_time,release_time,dwell_time,flight_time
s,0.0,79.96,79.96,0.0
e,217.19,318.94,101.75,137.23
c,433.89,565.55,131.66,114.95
u,711.02,776.69,65.67,145.46
r,862.46,1037.54,175.08,85.77
e,1189.58,1291.91,102.33,152.05
p,1441.99,1581.41,139.42,150.08
a,1736.65,1836.47,99.82,155.23
s,1916.28,1991.41,75.13,79.81
s,2155.25,2209.82,54.58,163.84
w,2387.66,2468.12,80.46,177.83
o,2591.26,2704.61,113.35,123.15
r,2805.84,2931.82,125.99,101.23
d,3059.06,3165.21,106.15,127.24
1,3278.65,3445.63,166.98,113.44
2,3591.31,3729.79,138.47,145.68
3,3876.92,4055.89,178.96,147.14
