key,press_time,release_time,dwell_time,flight_time
s,0.0,73.6,73.6,0.0
e,214.37,306.18,91.81,140.77
c,404.02,478.9,74.88,97.83
u,563.46,634.8,71.33,84.57
r,756.46,828.87,72.41,121.66
e,915.46,991.14,75.67,86.59
p,1050.51,1184.12,133.61,59.38
a,1279.08,1384.71,105.63,94.95
s,1450.78,1502.78,52.0,66.07
s,1583.57,1659.27,75.7,80.79
w,1745.76,1817.01,71.24,86.49
o,1916.03,1990.65,74.61,99.03
r,2091.77,2141.95,50.18,101.12
d,2242.79,2342.63,99.85,100.84
1,2399.32,2493.02,93.7,56.68
2,2612.28,2740.4,128.12,119.26
3,2826.04,2920.92,94.88,85.64
