key,press_time,release_time,dwell_time,flight_time
s,0.0,92.84,92.84,0.0
e,156.61,265.58,108.97,63.77
c,360.0,473.09,113.09,94.42
u,583.83,695.31,111.48,110.74
r,746.05,838.68,92.63,50.74
e,901.18,974.92,73.74,62.5
p,1044.46,1129.72,85.26,69.54
a,1211.83,1330.84,119.01,82.11
s,1390.45,1454.24,63.78,59.61
s,1538.15,1606.92,68.77,83.92
w,1688.97,1789.45,100.48,82.05
o,1878.58,1968.03,89.45,89.13
r,2050.78,2098.23,47.45,82.75
d,2195.12,2285.65,90.53,96.88
1,2394.37,2498.39,104.02,108.72
2,2610.1,2742.65,132.55,111.71
3,2834.79,2935.69,100.9,92.13
