key,press_time,release_time,dwell_time,flight_time
s,0.0,129.11,129.11,0.0
e,225.5,330.38,104.88,96.39
c,439.8,559.23,119.42,109.42
u,725.19,797.21,72.02,165.97
r,997.55,1094.37,96.81,200.34
e,1153.16,1234.0,80.84,58.79
p,1303.42,1420.95,117.53,69.42
a,1587.85,1668.29,80.44,166.9
s,1735.21,1843.03,107.82,66.92
s,1970.92,2078.66,107.74,127.89
w,2184.3,2310.55,126.25,105.64
o,2454.73,2551.27,96.53,144.18
r,2686.02,2821.3,135.29,134.75
d,2913.17,2996.73,83.56,91.87
1,3149.27,3309.59,160.33,152.54
2,3382.66,3501.67,119.01,73.07
3,3624.19,3762.19,138.0,122.52
