key,press_time,release_time,dwell_time,flight_time
s,0.0,152.79,152.79,0.0
e,292.0,452.19,160.2,139.21
c,516.04,617.45,101.41,63.85
u,788.43,910.08,121.65,170.98
r,1058.97,1157.16,98.19,148.89
e,1309.94,1403.3,93.36,152.78
p,1517.75,1655.91,138.17,114.45
a,1850.11,1961.07,110.95,194.2
s,2163.45,2277.57,114.12,202.38
s,2403.35,2511.25,107.91,125.78
w,2638.4,2781.91,143.51,127.14
o,2948.63,3066.27,117.63,166.72
r,3211.83,3312.32,100.49,145.57
d,3400.29,3504.68,104.39,87.97
1,3610.17,3779.94,169.76,105.5
2,3909.67,4049.97,140.3,129.74
3,4170.3,4289.78,119.48,120.33
