key,press_time,release_time,dwell_time,flight_time
s,0.0,120.6,120.6,0.0
e,223.83,351.04,127.21,103.23
c,541.13,691.04,149.92,190.08
u,829.63,953.28,123.65,138.59
r,1068.78,1192.31,123.53,115.5
e,1303.03,1406.5,103.47,110.72
p,1511.35,1661.54,150.19,104.85
a,1787.06,1950.13,163.07,125.52
s,2098.85,2193.97,95.11,148.73
s,2342.07,2430.11,88.04,148.1
w,2551.57,2661.31,109.74,121.46
o,2802.52,2936.36,133.84,141.21
r,3079.06,3207.09,128.04,142.69
d,3376.34,3491.68,115.34,169.25
1,3676.89,3828.87,151.98,185.21
2,3972.31,4135.32,163.01,143.44
3,4281.12,4421.49,140.37,145.8
