key,press_time,release_time,dwell_time,flight_time
s,0.0,79.12,79.12,0.0
e,187.8,268.34,80.54,108.68
c,395.84,489.7,93.87,127.49
u,579.49,657.04,77.55,89.79
r,793.91,868.79,74.88,136.87
e,972.42,1048.7,76.27,103.64
p,1149.45,1266.42,116.97,100.76
a,1361.65,1459.05,97.41,95.23
s,1532.26,1606.18,73.91,73.21
s,1720.16,1822.63,102.47,113.99
w,1936.85,2027.29,90.44,114.22
o,2116.16,2196.07,79.92,88.87
r,2312.24,2404.78,92.54,116.17
d,2482.19,2544.0,61.81,77.41
1,2653.68,2728.26,74.58,109.68
2,2833.54,2943.53,109.99,105.28
3,3017.23,3124.01,106.78,73.7
